,timestamp,processId,parentProcessId,userId,mountNamespace,eventId,argsNum,returnValue
11436,133.025827,1,1,0,0,5,2,0
186334,771.252963,1,1,0,1,257,4,1
65106,144.301072,1,1,0,0,257,4,1
186049,766.318547,0,0,0,1,3,1,0
9307,130.249129,1,1,0,0,257,4,1
86056,272.325813,1,1,0,1,257,4,1
28864,135.856171,1,0,0,1,3,1,0
165163,652.204599,1,1,0,0,3,1,0
76458,146.852137,1,1,0,0,3,1,0
124754,460.404368,1,1,0,1,257,4,1
165805,652.266052,1,1,0,0,3,1,0
160443,651.188925,1,1,0,0,5,2,0
161764,651.641495,1,1,0,0,5,2,0
114391,412.752281,1,1,0,0,3,1,0
117477,413.227869,1,1,0,0,257,4,1
60430,143.480537,1,1,0,0,257,4,1
137803,543.700151,1,1,0,0,257,4,1
177529,674.801674,1,1,0,0,6,2,0
43656,139.351362,1,1,0,0,5,2,0
44006,139.396859,1,1,0,0,1003,1,0
79777,158.415509,1,1,0,1,257,4,1
49751,141.669748,1,1,0,0,257,4,1
119590,413.493766,1,1,0,0,257,4,1
168078,652.598606,1,1,0,0,257,4,1
162639,651.820175,1,1,0,0,257,4,1
58598,143.357894,1,1,0,0,3,1,0
81060,158.8782,1,1,0,0,3,1,0
141110,544.148273,1,1,0,0,3,1,0
133566,542.941953,1,1,0,0,5,2,0
104502,406.472871,1,1,0,0,3,1,0
168647,652.641832,1,1,0,0,257,4,1
71170,146.34007,1,1,0,0,157,5,0
80892,158.854592,1,1,0,0,257,4,1
113074,412.590249,1,1,0,0,3,1,0
13734,133.469937,1,1,0,0,257,4,1
125179,460.98628,1,1,0,0,257,4,1
177860,674.876075,1,1,0,0,257,4,1
181042,676.004254,1,1,0,0,3,1,0
125225,460.989678,1,1,0,0,3,1,0
186147,766.423249,0,0,0,1,257,4,1
97409,398.159733,1,1,0,1,1005,4,0
165587,652.242601,1,1,0,0,5,2,0
55322,142.030423,1,1,0,0,21,2,0
41452,139.005689,1,1,0,0,5,2,0
119467,413.479185,1,1,0,0,21,2,0
180436,675.981001,1,1,0,0,5,2,0
87880,274.79237,0,0,0,1,3,1,0
73068,146.638154,1,1,0,0,5,2,0
96997,398.118074,1,1,0,1,257,4,1
144381,544.96499,1,1,0,0,21,2,0
123647,458.956331,1,1,0,1,257,4,1
181006,676.003244,1,1,0,0,5,2,0
36631,137.176727,1,1,0,0,257,4,1
164227,652.081686,1,1,0,0,257,4,1
18643,134.00332,1,1,0,0,257,4,1
100854,403.175266,1,1,0,0,257,4,1
124898,460.431701,1,1,0,1,3,1,0
161807,651.642508,1,1,0,0,3,1,0
60959,143.50129,1,1,0,0,5,2,0
135474,543.238472,1,1,0,0,3,1,0
155799,584.82255,1,1,0,1,257,4,1
169624,652.703324,1,1,0,0,21,2,0
181341,676.012685,1,1,0,0,257,4,1
41513,139.016193,1,1,0,0,21,2,-1
153495,556.968508,1,1,0,0,3,1,0
40085,138.874689,1,0,0,0,217,3,1
51025,141.839587,1,1,0,0,257,4,1
125444,461.081144,1,1,0,0,3,1,0
12265,133.175882,1,1,0,0,257,4,1
89068,304.042669,1,0,0,1,56,5,1
55710,142.821916,1,0,0,0,3,1,0
30563,136.105128,1,1,0,0,3,1,0
7842,130.121301,1,1,0,0,5,2,0
130782,542.07014,1,1,0,0,5,2,0
114766,412.792979,1,1,0,0,257,4,1
154583,583.365301,1,1,0,1,257,4,1
179400,675.945536,1,1,0,0,21,2,-1
145257,545.580879,1,1,0,0,257,4,1
113269,412.619134,1,1,0,0,5,2,0
65719,144.338539,1,1,0,0,3,1,0
168061,652.598191,1,1,0,0,3,1,0
107688,411.984434,1,1,0,0,5,2,0
87745,273.863136,1,1,0,1,1005,4,0
115763,412.912328,1,1,0,0,3,1,0
70005,146.164915,0,0,0,1,257,4,1
10894,132.883153,1,1,0,0,257,4,1
102923,406.141225,1,1,0,0,5,2,0
135819,543.276335,1,1,0,0,3,1,0
52129,141.916931,1,1,0,0,5,2,0
16050,133.713688,1,1,0,0,3,1,0
118678,413.379965,1,1,0,0,257,4,1
45909,139.52577,1,1,0,0,3,1,0
8324,130.172775,1,1,0,0,3,1,0
109494,412.213959,1,1,0,0,257,4,1
146162,545.634441,1,1,0,0,3,1,0
45731,139.515033,1,1,0,0,257,4,1
3901,129.425085,1,1,0,0,5,2,0
129853,531.559751,1,1,0,1,257,4,1
174389,655.954812,1,1,0,1,3,1,0
14036,133.516219,1,1,0,0,257,4,1
32179,136.453678,1,1,0,0,3,1,0
120747,413.636185,1,1,0,0,3,1,0
175824,674.213081,1,1,0,0,87,1,-1
68757,146.067321,1,0,1,1,257,4,-1
45538,139.505858,1,1,0,0,3,1,0
158459,645.59806,1,1,0,1,1005,4,0
41646,139.038306,1,1,0,0,3,1,0
182732,707.711381,1,1,0,1,1005,4,0
10036,132.660039,1,1,0,0,257,4,1
132528,542.690742,1,1,0,0,5,2,0
92867,365.079765,0,0,0,1,3,1,0
119314,413.454344,1,1,0,0,5,2,0
171272,652.797506,1,1,0,0,3,1,0
14806,133.607249,1,1,0,0,257,4,1
41583,139.027524,1,1,0,0,257,4,1
178730,675.235123,1,1,0,0,257,4,1
134536,543.124911,1,1,0,0,257,4,1
73518,146.69618,1,1,0,0,5,2,0
72622,146.576822,1,1,0,0,257,4,1
57938,143.265108,1,1,0,0,3,1,0
109905,412.252808,1,1,0,0,3,1,0
119675,413.501548,1,1,0,0,257,4,1
151968,556.854375,1,1,0,0,257,4,1
107498,411.893792,1,1,0,0,257,4,1
129641,531.532575,1,1,0,1,3,1,0
23877,134.662083,1,1,0,0,21,2,-1
3554,129.339541,1,1,0,0,3,1,0
9303,130.249041,1,1,0,0,3,1,0
156025,593.679627,1,1,0,1,257,4,1
72536,146.561357,1,1,0,0,3,1,0
319,128.587318,1,0,0,1,257,4,1
30861,136.174085,1,1,0,0,3,1,0
187961,773.347417,0,0,0,1,257,4,1
163642,652.009168,1,1,0,0,5,2,0
87131,273.748807,1,1,0,1,3,1,0
19999,134.113701,1,1,0,0,5,2,0
91833,344.928826,1,1,0,1,5,2,0
45634,139.510137,1,1,0,0,257,4,1
183105,707.770105,1,1,0,1,1005,4,0
57299,143.165614,1,1,0,0,257,4,1
162457,651.781147,1,1,0,0,87,1,-1
25881,135.027097,1,1,0,0,3,1,0
163421,651.962515,1,1,0,0,3,1,0
120518,413.601164,1,1,0,0,257,4,1
160366,651.137999,1,1,0,0,3,1,0
52488,141.937241,1,1,0,0,87,1,-1
105693,407.237458,1,1,0,1,4,2,0
87387,273.776589,1,1,0,1,3,1,0
64112,144.161347,1,1,0,0,257,4,1
2514,129.102063,1,1,0,0,257,4,1
26453,135.11037,1,1,0,0,257,4,1
94117,397.023199,0,0,0,1,3,1,0
88228,282.769613,1,1,0,1,4,2,0
70745,146.240942,1,1,0,0,257,4,1
121609,413.751552,1,1,0,0,257,4,1
102226,403.437218,1,1,0,0,3,1,0
77563,147.987998,1,1,0,1,1005,4,0
99647,398.476017,1,1,0,0,257,4,1
43366,139.303478,1,1,0,0,3,1,0
184354,717.98906,1,1,0,1,1005,4,0
96132,397.434539,1,1,0,0,3,1,0
7484,130.080568,1,1,0,0,257,4,1
105162,407.150718,1,1,0,1,3,1,0
18450,133.984183,1,1,0,0,257,4,1
37317,137.312428,1,1,0,0,257,4,1
85466,234.262705,0,0,0,1,5,2,0
152600,556.911988,1,1,0,0,257,4,1
81275,158.907199,1,1,0,0,3,1,0
11435,133.0248,1,1,0,0,1005,4,0
99582,398.459695,1,1,0,0,21,2,0
54636,142.010316,1,1,0,0,257,4,1
109591,412.222054,1,1,0,0,3,1,0
11569,133.050786,1,1,0,0,3,1,0
106737,411.628305,1,1,0,0,3,1,0
179628,675.953031,1,1,0,0,3,1,0
110405,412.301401,1,1,0,0,21,2,-1
92376,345.012503,1,1,0,1,257,4,1
94334,397.055376,1,1,0,0,257,4,1
24340,134.727293,1,1,0,0,257,4,1
93432,396.716974,1,1,0,1,1005,4,0
41227,138.968496,1,1,0,0,257,4,1
61937,143.543604,1,1,0,0,257,4,1
21560,134.213444,1,1,0,0,5,2,0
171123,652.788984,1,1,0,0,257,4,1
47319,139.58018,1,1,0,0,3,1,0
180304,675.976911,1,1,0,0,3,1,0
173640,655.873228,1,1,0,1,1005,4,0
171652,652.823068,1,1,0,0,257,4,1
181623,676.022101,1,1,0,0,5,2,0
135810,543.27613,1,1,0,0,3,1,0
141139,544.149001,1,1,0,0,257,4,1
82127,210.074498,1,1,0,1,1005,4,0
83484,211.544653,1,1,0,1,1005,4,0
156582,593.771479,1,1,0,1,257,4,1
80777,158.847515,1,1,0,0,5,2,0
79354,158.348946,1,1,0,1,3,1,0
32403,136.470051,1,1,0,0,6,2,0
135382,543.225305,1,1,0,0,5,2,0
135031,543.185338,1,1,0,0,5,2,0
13444,133.404277,1,1,0,0,6,2,0
65164,144.304472,1,1,0,0,257,4,1
38986,137.536329,1,1,0,0,257,4,1
182014,679.96546,1,1,0,0,3,1,0
118355,413.348174,1,1,0,0,3,1,0
110004,412.262036,1,1,0,0,3,1,0
1225,128.809169,1,1,0,0,257,4,1
102128,403.418028,1,1,0,0,3,1,0
73620,146.703831,1,1,0,0,5,2,0
92144,344.974878,1,1,0,1,3,1,0
74939,146.783951,1,1,0,0,257,4,1
169665,652.704396,1,1,0,0,1005,4,0
91066,335.987808,1,1,0,1,1005,4,0
118142,413.316406,1,1,0,0,3,1,0
25492,134.959074,1,1,0,0,3,1,0
116486,413.047409,1,1,0,0,3,1,0
18250,133.965174,1,1,0,0,3,1,0
346548,496.581107,1,1,1,1,42,3,-1
3994,129.442381,1,1,0,0,257,4,1
31928,136.399247,1,1,0,0,257,4,1
128723,522.564611,1,1,0,1,1005,4,0
187621,773.099025,0,0,0,1,3,1,0
181658,676.02348,1,1,0,0,5,2,0
108219,412.053279,1,1,0,0,5,2,0
179679,675.95454,1,1,0,0,5,2,0
107767,412.000364,1,1,0,0,5,2,0
110459,412.304196,1,1,0,0,257,4,-1
18674,134.006974,1,1,0,0,5,2,0
24665,134.770979,1,1,0,0,257,4,1
129077,522.62693,1,1,0,1,1005,4,0
188425,777.802842,0,0,0,1,257,4,1
35644,136.99887,1,1,0,0,5,2,0
76370,146.849382,1,1,0,0,3,1,0
70488,146.21105,1,1,0,0,257,4,1
184847,718.068097,1,1,0,1,257,4,1
95651,397.346395,1,1,0,0,5,2,0
39292,138.799311,1,0,1,1,6,2,-1
129053,522.624516,1,1,0,1,1005,4,0
89124,318.929008,1,0,0,1,5,2,0
76638,146.996435,1,1,0,0,3,1,0
92918,387.19878,0,0,0,1,1005,4,0
158551,646.87661,1,1,0,1,5,2,0
156419,593.747114,1,1,0,1,257,4,1
97883,398.201869,1,1,0,1,3,1,0
151808,556.835834,1,1,0,0,3,1,0
13693,133.462861,1,1,0,0,3,1,0
35888,137.025849,1,1,0,0,3,1,0
112826,412.565328,1,1,0,0,5,2,0
147151,555.837465,1,1,0,0,157,5,0
90148,334.572029,1,1,0,1,3,1,0
161560,651.579995,1,1,0,0,5,2,0
123330,458.906256,1,1,0,1,257,4,1
82920,210.201513,1,1,0,1,3,1,0
44130,139.411242,1,1,0,0,1003,1,0
95116,397.228965,1,1,0,0,3,1,0
149462,556.437286,1,1,0,0,257,4,1
43966,139.390878,1,1,0,0,21,2,-1
23455,134.61268,1,1,0,0,257,4,1
268378,472.524213,1,1,1,1,42,3,-1
45768,139.517364,1,1,0,0,5,2,0
99258,398.396443,1,1,0,0,3,1,0
4120,129.469509,1,1,0,0,3,1,0
99230,398.391229,1,1,0,0,257,4,1
160894,651.354088,1,1,0,0,1005,4,0
12313,133.182712,1,1,0,0,1005,4,0
1981,128.979172,1,1,0,0,257,4,1
109760,412.239654,1,1,0,0,5,2,0
123552,458.941805,1,1,0,1,4,2,0
166042,652.289951,1,1,0,0,5,2,0
13258,133.36662,1,1,0,0,5,2,0
64405,144.206689,1,1,0,0,257,4,1
79402,158.359016,1,1,0,1,257,4,1
60179,143.467718,1,1,0,0,257,4,1
57290,143.163648,1,1,0,0,257,4,1
55929,142.942411,1,1,0,0,5,2,0
67762,144.439835,1,1,0,0,5,2,0
154901,584.672065,1,1,0,1,257,4,1
100676,403.129814,1,1,0,0,257,4,1
58480,143.343587,1,1,0,0,5,2,0
148057,556.081861,1,1,0,0,5,2,0
96746,398.095657,1,1,0,1,3,1,0
114184,412.730261,1,1,0,0,21,2,-1
74483,146.7593,1,1,0,0,257,4,1
184696,718.045033,1,1,0,1,1005,4,0
142875,544.357702,1,1,0,0,257,4,1
117368,413.208278,1,1,0,0,21,2,-1
89588,334.481184,1,1,0,1,3,1,0
10851,132.870656,1,1,0,0,5,2,0
128796,522.577192,1,1,0,1,4,2,0
24410,134.741554,1,1,0,0,21,2,0
17093,133.832721,1,1,0,0,1005,4,0
98445,398.253667,1,1,0,1,3,1,0
119098,413.430301,1,1,0,0,5,2,0
172696,652.965185,1,1,0,0,257,4,1
174214,655.934592,1,1,0,1,257,4,1
162073,651.704356,1,1,0,0,3,1,0
95474,397.31217,1,1,0,0,1005,4,0
66908,144.404712,1,1,0,0,21,2,-1
106693,411.614012,1,1,0,0,257,4,1
52382,141.931832,1,1,0,0,3,1,0
982,128.741132,1,1,0,0,3,1,0
33620,136.675853,1,1,0,0,3,1,0
186927,771.350543,1,1,0,1,1005,4,0
115416,412.877585,1,1,0,0,3,1,0
51588,141.890304,1,1,0,0,5,2,0
125,128.561281,1,0,0,1,257,4,1
23278,134.582904,1,1,0,0,3,1,0
17353,133.865039,1,1,0,0,3,1,0
43865,139.379871,1,1,0,0,3,1,0
183416,709.091745,1,1,0,1,257,4,1
77678,148.014821,1,1,0,1,257,4,1
69187,146.110663,1,0,0,1,257,4,-1
63324,144.041576,1,1,0,0,1005,4,0
57026,143.120771,1,1,0,0,257,4,1
47012,139.566027,1,1,0,0,3,1,0
113784,412.680468,1,1,0,0,5,2,0
151974,556.854814,1,1,0,0,257,4,1
178881,675.827646,1,1,0,0,3,1,0
79057,149.482768,1,1,0,1,1005,4,0
137960,543.729738,1,1,0,0,3,1,0
22679,134.457166,1,1,0,0,257,4,1
62698,143.94323,1,1,0,0,3,1,0
22152,134.336907,1,1,0,0,5,2,0
46186,139.538535,1,1,0,0,3,1,0
98386,398.249837,1,1,0,1,257,4,1
97199,398.140118,1,1,0,1,257,4,1
24501,134.753276,1,1,0,0,3,1,0
151090,556.750519,1,1,0,0,21,2,-1
1629,128.902699,1,1,0,0,3,1,0
177325,674.769688,1,1,0,0,257,4,1
96985,398.117451,1,1,0,0,5,2,0
165001,652.172114,1,1,0,0,3,1,0
144790,545.551542,1,1,0,0,3,1,0
42608,139.187614,1,1,0,0,5,2,0
41870,139.069514,1,1,0,0,3,1,0
156719,593.791518,1,1,0,1,257,4,1
120493,413.600519,1,1,0,0,5,2,0
117889,413.281384,1,1,0,0,5,2,0
90661,335.923521,1,1,0,1,257,4,1
95237,397.25704,1,1,0,0,257,4,1
133613,542.949563,1,1,0,0,257,4,1
110922,412.349558,1,1,0,0,3,1,0
82763,210.17478,1,1,0,1,3,1,0
68101,144.45112,1,1,0,0,257,4,1
13037,133.326884,1,1,0,0,257,4,1
20563,134.15245,1,1,0,0,3,1,0
57949,143.266944,1,1,0,0,257,4,1
49388,141.602629,1,0,0,1,257,4,-1
132981,542.795977,1,1,0,0,5,2,0
162127,651.713139,1,1,0,0,257,4,1
26931,135.163371,1,1,0,0,5,2,0
125318,461.077817,1,1,0,0,257,4,1
9691,131.866626,1,0,0,0,5,2,0
22232,134.359699,1,1,0,0,257,4,1
84411,220.541595,1,1,0,1,1005,4,0
54758,142.013934,1,1,0,0,257,4,1
53340,141.966847,1,1,0,0,257,4,1
57936,143.264074,1,1,0,0,5,2,0
66710,144.393454,1,1,0,0,257,4,1
90210,334.580252,1,1,0,1,257,4,1
87235,273.760535,1,1,0,1,1005,4,0
96894,398.111372,1,1,0,1,257,4,1
128302,522.499434,1,1,0,1,1005,4,0
55096,142.024105,1,1,0,0,3,1,0
103335,406.235917,1,1,0,0,5,2,0
177418,674.798974,1,1,0,0,257,4,1
8997,130.231834,1,1,0,0,1005,4,0
153870,583.254766,1,1,0,1,3,1,0
62053,143.755587,1,0,0,0,3,1,0
112054,412.456804,1,1,0,0,5,2,0
7056,130.021371,1,1,0,0,3,1,0
168923,652.657,1,1,0,0,3,1,0
2585,129.119976,1,1,0,0,1005,4,0
14884,133.613574,1,1,0,0,257,4,1
13292,133.373496,1,1,0,0,5,2,0
82488,210.131987,1,1,0,1,1005,4,0
115461,412.884051,1,1,0,0,5,2,0
95931,397.392171,1,1,0,0,5,2,0
104362,406.442804,1,1,0,0,3,1,0
50552,141.784294,1,1,0,0,3,1,0
138853,543.89197,1,1,0,0,3,1,0
88413,282.801966,1,1,0,1,257,4,1
58059,143.283032,1,1,0,0,257,4,1
135716,543.264111,1,1,0,0,6,2,0
69196,146.110869,1,0,0,1,4,2,-1
145966,545.62294,1,1,0,0,3,1,0
21727,134.232341,1,1,0,0,257,4,1
31852,136.379243,1,1,0,0,257,4,1
59856,143.448348,1,1,0,0,5,2,0
139156,543.931423,1,1,0,0,5,2,0
181617,676.021966,1,1,0,0,257,4,1
53983,141.986705,1,1,0,0,5,2,0
113260,412.612991,1,1,0,0,6,2,0
15791,133.692088,1,1,0,0,5,2,0
68026,144.448827,1,1,0,0,5,2,0
87352,273.773444,1,1,0,1,1005,4,0
83123,210.235904,1,1,0,1,3,1,0
86338,272.372281,1,1,0,1,4,2,0
98661,398.277194,1,1,0,0,5,2,0
40054,138.871895,1,0,0,1,1003,1,0
167279,652.517491,1,1,0,0,257,4,1
167919,652.585206,1,1,0,0,257,4,1
49979,141.699297,1,1,0,0,3,1,0
84719,220.591187,1,1,0,1,4,2,0
23467,134.613614,1,1,0,0,3,1,0
42210,139.131894,1,1,0,0,3,1,0
87736,273.860841,1,1,0,1,257,4,1
54719,142.012744,1,1,0,0,5,2,0
164663,652.135673,1,1,0,0,257,4,1
159147,646.974065,1,1,0,1,257,4,1
103089,406.180811,1,1,0,0,3,1,0
2849,129.176745,1,1,0,0,3,1,0
5036,129.6342,1,1,0,0,5,2,0
36742,137.201015,1,1,0,0,257,4,1
43265,139.287824,1,1,0,0,5,2,0
62896,143.979151,1,1,0,0,257,4,-1
40419,138.891215,0,0,0,1,5,2,0
97678,398.186777,1,1,0,1,257,4,1
138818,543.876827,1,1,0,0,5,2,0
107072,411.76048,1,1,0,0,1005,4,0
134971,543.183813,1,1,0,0,257,4,1
101278,403.26215,1,1,0,0,3,1,0
186457,771.272086,1,1,0,1,1005,4,0
26336,135.096898,1,1,0,0,3,1,0
143734,544.795188,1,1,0,0,5,2,0
102945,406.143783,1,1,0,0,5,2,0
24676,134.771891,1,1,0,0,3,1,0
7104,130.025625,1,1,0,0,3,1,0
118254,413.331956,1,1,0,0,257,4,1
74676,146.770636,1,1,0,0,5,2,0
178625,674.993393,1,1,0,0,257,4,1
131995,542.592496,1,1,0,0,5,2,0
24246,134.715885,1,1,0,0,3,1,0
146758,545.673361,1,1,0,0,257,4,1
106674,411.608112,1,1,0,0,5,2,0
2538,129.108516,1,1,0,0,5,2,0
173504,653.494123,1,1,0,0,5,2,0
164923,652.161201,1,1,0,0,3,1,0
32720,136.51089,1,1,0,0,5,2,0
128052,521.208364,1,1,0,1,257,4,1
59986,143.455857,1,1,0,0,3,1,0
14676,133.595587,1,1,0,0,5,2,0
38816,137.527129,1,1,0,0,3,1,0
119894,413.529052,1,1,0,0,21,2,-1
178134,674.914096,1,1,0,0,257,4,1
3209,129.254601,1,1,0,0,257,4,1
85195,220.666057,1,1,0,1,3,1,0
87049,273.732567,1,1,0,1,1005,4,0
173439,653.488444,1,1,0,0,5,2,0
103203,406.209153,1,1,0,0,5,2,0
151562,556.81144,1,1,0,0,257,4,1
13464,133.406536,1,1,0,0,257,4,1
152137,556.871965,1,1,0,0,257,4,1
320,128.587393,1,1,0,0,157,5,0
115600,412.890352,1,1,0,0,3,1,0
59732,143.43967,1,1,0,0,257,4,1
116758,413.084843,1,1,0,0,3,1,0
180060,675.969349,1,1,0,0,257,4,-1
87867,273.892065,1,1,0,1,3,1,0
161659,651.598407,1,1,0,0,3,1,0
58045,143.281898,1,1,0,0,257,4,1
52171,141.91977,1,1,0,0,257,4,1
30933,136.188884,1,1,0,0,5,2,0
60009,143.457362,1,1,0,0,5,2,0
105474,407.200431,1,1,0,1,1005,4,0
63446,144.065803,1,1,0,0,257,4,-1
104679,406.50844,1,1,0,0,257,4,1
124607,460.374599,1,1,0,1,257,4,1
187437,773.081769,1,0,0,1,3,1,0
55269,142.028958,1,1,0,0,3,1,0
51951,141.907658,1,1,0,0,257,4,1
115144,412.841755,1,1,0,0,257,4,1
75224,146.80777,1,1,0,0,3,1,0
173428,653.487614,1,1,0,0,3,1,0
108200,412.05282,1,1,0,0,5,2,0
117133,413.156481,1,1,0,0,257,4,1
41416,139.001439,1,1,0,0,257,4,1
83175,211.4895,1,1,0,1,257,4,1
58582,143.356696,1,1,0,0,257,4,1
26186,135.075159,1,1,0,0,257,4,1
1894,128.959437,1,1,0,0,21,2,-1
145584,545.600943,1,1,0,0,87,1,-1
115501,412.885091,1,1,0,0,3,1,0
129495,531.513952,1,1,0,1,1005,4,0
42140,139.119699,1,1,0,0,3,1,0
109979,412.261103,1,1,0,0,3,1,0
57754,143.236905,1,1,0,0,257,4,1
139501,543.966351,1,1,0,0,257,4,1
41163,138.9613,1,1,0,0,257,4,1
117694,413.263605,1,1,0,0,5,2,0
27038,135.17479,1,1,0,0,21,2,-1
60001,143.456868,1,0,0,0,1003,1,0
141123,544.148618,1,1,0,0,21,2,0
97909,398.203239,1,1,0,0,5,2,0
16718,133.793557,1,1,0,0,257,4,1
51914,141.905761,1,1,0,0,1005,4,0
51477,141.874743,1,1,0,0,6,2,0
44210,139.419242,1,1,0,0,1005,4,0
147544,555.93058,1,1,0,0,1003,1,0
130117,531.606762,1,1,0,1,3,1,0
30482,136.087625,1,1,0,0,21,2,0
1838,128.947097,1,0,0,0,1003,1,0
40619,138.902947,0,0,0,1,217,3,1
115561,412.889339,1,1,0,0,257,4,1
68920,146.084332,0,0,0,1,217,3,0
71547,146.399208,1,1,0,0,257,4,1
16644,133.785672,1,1,0,0,21,2,0
133664,542.955883,1,1,0,0,5,2,0
188843,778.135483,1,0,0,1,3,1,0
177436,674.799413,1,1,0,0,3,1,0
174180,655.923665,1,1,0,1,1005,4,0
91580,336.070784,1,1,0,1,3,1,0
105498,407.206491,1,1,0,1,257,4,1
127901,521.175802,1,1,0,1,1005,4,0
1454,128.861756,1,1,0,0,257,4,1
128916,522.597999,1,1,0,1,4,2,0
167481,652.545635,1,1,0,0,3,1,0
125497,461.126217,1,1,0,0,257,4,1
41725,139.045926,1,1,0,0,3,1,0
185299,718.140259,1,1,0,1,1005,4,0
13072,133.333429,1,1,0,0,257,4,1
28747,135.84162,0,0,0,1,217,3,0
145016,545.564905,1,0,0,0,1003,1,0
170852,652.773655,1,1,0,0,5,2,0
55095,142.024084,1,1,0,0,5,2,0
184445,718.005773,1,1,0,1,257,4,-1
104395,406.454118,1,1,0,0,5,2,0
36238,137.093769,1,1,0,0,21,2,0
42779,139.21012,1,1,0,0,3,1,0
31451,136.30452,1,1,0,0,3,1,0
14558,133.58529,1,1,0,0,3,1,0
33457,136.64673,1,1,0,0,257,4,1
309371,487.627875,1,1,1,1,42,3,-1
179813,675.958352,1,1,0,0,3,1,0
220665,462.390918,1,1,1,1,42,3,-1
106624,411.590716,1,1,0,0,157,5,0
188247,777.734844,0,0,0,1,5,2,0
134556,543.125408,1,1,0,0,5,2,0
59533,143.428798,1,1,0,0,257,4,1
110839,412.341853,1,1,0,0,257,4,1
124305,460.328204,1,1,0,1,3,1,0
115093,412.834416,1,1,0,0,5,2,0
67872,144.444273,1,1,0,0,257,4,1
117130,413.156412,1,1,0,0,257,4,1
172773,653.368158,1,1,0,0,3,1,0
3876,129.416753,1,1,0,0,5,2,0
42799,139.213709,1,1,0,0,3,1,0
154189,583.303525,1,1,0,1,257,4,1
110123,412.273695,1,1,0,0,3,1,0
177511,674.801256,1,1,0,0,5,2,0
75061,146.798055,1,1,0,0,3,1,0
4104,129.46552,1,1,0,0,3,1,0
14086,133.524251,1,1,0,0,257,4,1
93436,396.71748,1,1,0,1,257,4,1
54791,142.014756,1,1,0,0,3,1,0
36505,137.148472,1,1,0,0,21,2,-1
60652,143.49208,1,1,0,0,257,4,1
140766,544.105894,1,1,0,0,3,1,0
187291,771.411843,1,1,0,1,1005,4,0
123175,458.877169,1,1,0,1,3,1,0
113043,412.589485,1,1,0,0,21,2,0
4290,129.510065,1,1,0,0,257,4,1
100281,403.051034,1,1,0,0,3,1,0
125844,469.328794,1,1,0,1,3,1,0
175429,674.039632,1,1,0,0,1005,4,0
148280,556.136139,1,1,0,0,3,1,0
184871,718.070299,1,1,0,1,3,1,0
10990,132.910052,1,1,0,0,5,2,0
178852,675.243472,1,0,0,0,1006,1,0
30805,136.161949,1,1,0,0,3,1,0
182467,707.672939,1,1,0,1,3,1,0
26757,135.145574,1,1,0,0,257,4,1
117762,413.26533,1,1,0,0,5,2,0
13322,133.380565,1,1,0,0,3,1,0
106243,411.41004,1,1,0,0,257,4,1
78223,149.457652,1,1,0,1,1005,4,0
19780,134.098044,1,1,0,0,257,4,1
180440,675.981091,1,1,0,0,3,1,0
21407,134.204573,1,1,0,0,1003,1,0
22357,134.384416,1,1,0,0,1005,4,0
207697,461.669019,1,1,1,1,42,3,-1
94260,397.040327,1,0,0,0,4,2,-1
66258,144.369511,1,1,0,0,21,2,0
89583,334.480762,1,1,0,1,1005,4,0
85199,220.666511,1,1,0,1,4,2,0
26403,135.105429,1,1,0,0,3,1,0
69643,146.141437,0,0,0,1,5,2,0
61357,143.520909,1,1,0,0,257,4,1
5064,129.637049,1,1,0,0,21,2,-1
30116,136.000327,1,1,0,0,257,4,1
53175,141.960781,1,1,0,0,257,4,1
131933,542.573366,1,1,0,0,3,1,0
116583,413.049796,1,1,0,0,5,2,0
51374,141.868834,1,1,0,0,6,2,0
31349,136.285305,1,1,0,0,257,4,1
66674,144.391686,1,1,0,0,257,4,1
169766,652.710323,1,1,0,0,257,4,1
185644,766.140156,0,0,0,1,5,2,0
68217,144.454902,1,1,0,0,257,4,1
6237,129.874257,1,1,0,0,3,1,0
129032,522.620079,1,1,0,1,3,1,0
144649,545.543958,1,1,0,0,21,2,0
123274,458.896426,1,1,0,1,257,4,1
77599,148.001715,1,1,0,1,3,1,0
143077,544.417635,1,0,0,0,4,2,0
123242,458.890717,1,1,0,1,4,2,0
183892,709.16562,1,1,0,1,1005,4,0
16356,133.749369,1,1,0,0,3,1,0
97775,398.194653,1,1,0,0,3,1,0
151962,556.853658,1,1,0,0,257,4,1
67038,144.4097,1,1,0,0,257,4,1
102596,406.06923,1,0,0,0,56,5,1
125877,469.33199,1,1,0,1,3,1,0
138268,543.777323,1,1,0,0,5,2,0
79544,158.379992,1,1,0,1,3,1,0
134388,543.091324,1,1,0,0,257,4,1
40336,138.88851,0,0,0,1,1005,4,0
50469,141.776043,1,1,0,0,257,4,1
50221,141.742075,1,1,0,0,257,4,1
118362,413.348353,1,1,0,0,257,4,1
31609,136.33452,1,1,0,0,5,2,0
31257,136.268206,1,1,0,0,5,2,0
114803,412.793866,1,1,0,0,5,2,0
106275,411.423511,1,1,0,0,5,2,0
26452,135.110164,1,1,0,0,3,1,0
236389,463.693274,1,1,1,1,42,3,-1
105784,407.256293,1,1,0,1,1005,4,0
11335,133.00195,1,1,0,0,257,4,1
177710,674.851442,1,1,0,0,3,1,0
173396,653.485985,1,1,0,0,5,2,0
50189,141.737216,1,1,0,0,257,4,1
